the_geom,year_date,cartodb_id,the_geom_webmercator,year,cf,company,geocode,municipality,uf,status,capacity,capacity_source,cnpj,lat,long,resolution
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2010-01-01,501,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2010,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,HINRICHSEN,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2011-01-01,502,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2011,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,NA,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2012-01-01,503,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2012,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,HINRICHSEN,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2013-01-01,504,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2013,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,ARY OLEOFAR,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2014-01-01,505,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2014,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,NA,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2015-01-01,506,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2015,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,NA,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000000F74FE3740484BC02D7C7DAD4B273CC0,2016-01-01,507,0101000020110F0000F19657F8B92B57C11E181C217AEF48C1,2016,CF067,GIOVELLI,4309506,GUARANI DAS MISSOES,RS,ATIVA,600,ARY OLEOFAR,90.455.866/0001-80,-28.1534985,-54.5644598,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2005-01-01,508,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2005,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1600,NA,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2006-01-01,509,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2006,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1600,NA,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2007-01-01,510,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2007,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,HINRICHSEN,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2008-01-01,511,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2008,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,NA,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2009-01-01,512,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2009,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,NA,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2010-01-01,513,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2010,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,HINRICHSEN,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2011-01-01,514,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2011,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,NA,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2012-01-01,515,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2012,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,HINRICHSEN,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2013-01-01,516,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2013,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,1700,HINRICHSEN,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2014-01-01,517,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2014,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,2150,NA,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2015-01-01,518,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2015,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,2150,HINRICHSEN,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E61000004A7B832F4C9A48C040FB9122326432C0,2016-01-01,519,0101000020110F0000CF26D96825E554C12D91FB5353CA3FC1,2016,CF070,CARAMURU,5211503,ITUMBIARA,GO,ATIVA,2150,ARY OLEOFAR,00.080.671/0001-00,-18.39139,-49.20545,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2005-01-01,520,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2005,CF071,COINBRA,5211909,JATAI,GO,ATIVA,900,NA,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2006-01-01,521,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2006,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,1265,INTERPOLATED - NO INFORMATION,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2007-01-01,522,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2007,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,1630,INTERPOLATED - NO INFORMATION,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2008-01-01,523,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2008,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,NA,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2009-01-01,524,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2009,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,NA,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2010-01-01,525,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2010,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,HINRICHSEN,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2011-01-01,526,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2011,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,NA,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2012-01-01,527,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2012,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,HINRICHSEN,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2013-01-01,528,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2013,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,HINRICHSEN / ARY OLEOFAR,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2014-01-01,529,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2014,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,NA,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2015-01-01,530,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2015,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,HINRICHSEN,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E610000097FF907EFBD649C000917EFB3AE831C0,2016-01-01,531,0101000020110F000086EE2F4C1BF255C1B8FC9F78BBEC3EC1,2016,CF071,LOUIS DREYFUS COMMODITIES,5211909,JATAI,GO,ATIVA,2000,ARY OLEOFAR,47.067.525/0157-25,-17.90715,-51.67955,POINT
0101000020E6100000E99AC937DB1C4AC09AB1683A3B713CC0,2011-01-01,532,0101000020110F0000C5C7C858732D56C11A9DF623CB3649C1,2011,CF072,SEBBEN,4311809,MARAU,RS,ATIVA,1000,NA,90.778.234/0003-19,-28.44231,-52.22544,POINT
0101000020E6100000E99AC937DB1C4AC09AB1683A3B713CC0,2012-01-01,533,0101000020110F0000C5C7C858732D56C11A9DF623CB3649C1,2012,CF072,SEBBEN,4311809,MARAU,RS,ATIVA,1000,NA,90.778.234/0003-19,-28.44231,-52.22544,POINT
0101000020E6100000E99AC937DB1C4AC09AB1683A3B713CC0,2013-01-01,534,0101000020110F0000C5C7C858732D56C11A9DF623CB3649C1,2013,CF072,SEBBEN,4311809,MARAU,RS,ATIVA,1000,NA,90.778.234/0003-19,-28.44231,-52.22544,POINT
0101000020E6100000E99AC937DB1C4AC09AB1683A3B713CC0,2014-01-01,535,0101000020110F0000C5C7C858732D56C11A9DF623CB3649C1,2014,CF072,SEBBEN,4311809,MARAU,RS,ATIVA,1000,NA,90.778.234/0003-19,-28.44231,-52.22544,POINT
0101000020E6100000E99AC937DB1C4AC09AB1683A3B713CC0,2015-01-01,536,0101000020110F0000C5C7C858732D56C11A9DF623CB3649C1,2015,CF072,SEBBEN,4311809,MARAU,RS,ATIVA,1000,NA,90.778.234/0003-19,-28.44231,-52.22544,POINT
0101000020E6100000E99AC937DB1C4AC09AB1683A3B713CC0,2016-01-01,537,0101000020110F0000C5C7C858732D56C11A9DF623CB3649C1,2016,CF072,SEBBEN,4311809,MARAU,RS,ATIVA,1000,ARY OLEOFAR,90.778.234/0003-19,-28.44231,-52.22544,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2009-01-01,538,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2009,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,NA,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2010-01-01,539,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2010,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,HINRICHSEN,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2011-01-01,540,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2011,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,NA,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2012-01-01,541,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2012,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,HINRICHSEN,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2013-01-01,542,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2013,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,HINRICHSEN / ARY OLEOFAR,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2014-01-01,543,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2014,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,NA,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2015-01-01,544,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2015,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,HINRICHSEN,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000C9C859D8D3FE4BC0A9A44E4013812BC0,2016-01-01,545,0101000020110F00005F9710F3C9C657C180D2D1DE3E9637C1,2016,CF073,BUNGE,5106224,NOVA MUTUM,MT,ATIVA,4000,ARY OLEOFAR,84.046.101/0543-66,-13.7521,-55.99084,POINT
0101000020E6100000E15D2EE23B494CC072FE261422A02AC0,2014-01-01,546,0101000020110F00009E3D5874FB0558C13CF14914BFD136C1,2014,CF074,TAUA,5106224,NOVA MUTUM,MT,ATIVA,1000,INTERPOLATED - NO INFORMATION,08.079.290/0001-12,-13.31276,-56.57214,POINT
0101000020E6100000E15D2EE23B494CC072FE261422A02AC0,2015-01-01,547,0101000020110F00009E3D5874FB0558C13CF14914BFD136C1,2015,CF074,TAUA,5106224,NOVA MUTUM,MT,ATIVA,1000,INTERPOLATED - NO INFORMATION,08.079.290/0001-12,-13.31276,-56.57214,POINT
0101000020E6100000E15D2EE23B494CC072FE261422A02AC0,2016-01-01,548,0101000020110F00009E3D5874FB0558C13CF14914BFD136C1,2016,CF074,TAUA,5106224,NOVA MUTUM,MT,ATIVA,1000,INTERPOLATED - NO INFORMATION,08.079.290/0001-12,-13.31276,-56.57214,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2005-01-01,549,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2005,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,NA,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2006-01-01,550,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2006,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,NA,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2007-01-01,551,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2007,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,HINRICHSEN,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2008-01-01,552,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2008,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,NA,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2009-01-01,553,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2009,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,NA,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2010-01-01,554,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2010,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,HINRICHSEN,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2011-01-01,555,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2011,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,NA,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2012-01-01,556,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2012,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,HINRICHSEN,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2013-01-01,557,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2013,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,HINRICHSEN / ARY OLEOFAR,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2014-01-01,558,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2014,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,NA,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2015-01-01,559,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2015,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,HINRICHSEN,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E610000097E2AAB2EF2648C02ECA6C90494E39C0,2016-01-01,560,0101000020110F000019F45F752B8354C142BA00BF243A46C1,2016,CF077,COAMO,4118204,PARANAGUA,PR,ATIVA,2000,ARY OLEOFAR,75.904.383/0063-24,-25.30581,-48.30419,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2005-01-01,561,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2005,CF078,SPERAFICO,5006606,PONTA PORA,MS,ATIVA,1000,INTERPOLATED - NO INFORMATION,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2006-01-01,562,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2006,CF078,SPERAFICO,5006606,PONTA PORA,MS,ATIVA,1000,INTERPOLATED - NO INFORMATION,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2007-01-01,563,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2007,CF078,SPERAFICO,5006606,PONTA PORA,MS,ATIVA,1000,HINRICHSEN / ARY OLEOFAR,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2010-01-01,564,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2010,CF078,SPERAFICO,5006606,PONTA PORA,MS,ATIVA,1000,HINRICHSEN / ARY OLEOFAR,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2011-01-01,565,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2011,CF078,CORRECTA,5006606,PONTA PORA,MS,ATIVA,1000,NA,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2012-01-01,566,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2012,CF078,CORRECTA,5006606,PONTA PORA,MS,ATIVA,1000,NA,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2011-01-01,755,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2011,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,NA,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2013-01-01,567,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2013,CF078,CORRECTA,5006606,PONTA PORA,MS,ATIVA,1000,HINRICHSEN / ARY OLEOFAR,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2014-01-01,568,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2014,CF078,CORRECTA,5006606,PONTA PORA,MS,ATIVA,1000,NA,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2015-01-01,569,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2015,CF078,CORRECTA,5006606,PONTA PORA,MS,ATIVA,1000,NA,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E61000003A234A7B83DF4BC0DFF8DA334B7A36C0,2016-01-01,570,0101000020110F0000AD0F40A631AC57C19DDF72C1889943C1,2016,CF078,CORRECTA,5006606,PONTA PORA,MS,ATIVA,1000,ARY OLEOFAR,02.957.104/0012-77,-22.47771,-55.7462,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2005-01-01,571,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2005,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,NA,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2006-01-01,572,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2006,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,NA,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2007-01-01,573,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2007,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,HINRICHSEN,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2008-01-01,574,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2008,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,NA,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2009-01-01,575,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2009,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,NA,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2010-01-01,576,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2010,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,HINRICHSEN,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2011-01-01,577,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2011,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,NA,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2012-01-01,578,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2012,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,HINRICHSEN,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2013-01-01,579,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2013,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,HINRICHSEN / ARY OLEOFAR,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2014-01-01,580,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2014,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,NA,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2015-01-01,581,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2015,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,HINRICHSEN,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E610000098A3C7EF6D0E4AC0A930B610E40C40C0,2016-01-01,582,0101000020110F0000B20E51A4322156C115806AD30CD04CC1,2016,CF079,BIANCHINI,4315602,RIO GRANDE,RS,ATIVA,2500,ARY OLEOFAR,87.548.020/0020-42,-32.10071,-52.11273,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2005-01-01,583,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2005,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,NA,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2006-01-01,584,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2006,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,NA,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2007-01-01,585,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2007,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,HINRICHSEN,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2008-01-01,586,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2008,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,NA,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2009-01-01,587,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2009,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,NA,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2010-01-01,588,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2010,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,HINRICHSEN,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2011-01-01,589,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2011,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,NA,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2012-01-01,590,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2012,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,HINRICHSEN,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2013-01-01,591,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2013,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,HINRICHSEN,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2014-01-01,592,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2014,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,NA,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
0101000020E6100000B38C1E09450E4AC06E0A75A26E0C40C0,2015-01-01,593,0101000020110F0000D2D494E70F2156C15A6C025D21CF4CC1,2015,CF080,BUNGE,4315602,RIO GRANDE,RS,ATIVA,4000,HINRICHSEN,84.046.101/0301-81,-32.0971263,-52.1114818,POINT
